지점,지점명,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 최심신적설(cm),평균 전운량(1/10),안개 계속시간(hr),일 미세먼지 농도(㎍/㎥)
264,함양군,2018-04-02,8.4,26.0,,0.9,75.6,,,,
264,함양군,2018-04-03,8.3,27.0,,1.5,71.1,,,,
264,함양군,2018-04-04,8.8,18.6,5.0,1.1,94.1,,,,
264,함양군,2018-04-05,7.5,9.3,15.5,1.1,97.0,,,,
264,함양군,2018-04-06,2.5,14.2,23.0,3.3,73.1,,,,
264,함양군,2018-04-07,0.7,8.5,0.3,4.8,60.8,,,,
264,함양군,2018-04-08,-0.9,14.8,0.5,3.0,55.4,,,,
264,함양군,2018-04-09,4.5,20.3,,1.9,55.8,,,,
264,함양군,2018-04-10,0.6,23.0,0.0,1.9,64.3,,,,
264,함양군,2018-04-11,6.3,22.2,6.5,3.4,58.3,,,,
264,함양군,2018-04-12,0.9,22.1,,1.6,52.1,,,,
264,함양군,2018-04-13,4.8,17.6,0.0,1.5,47.5,,,,
264,함양군,2018-04-14,6.8,13.9,27.0,1.9,85.4,,,,
264,함양군,2018-04-15,5.9,16.6,,3.9,64.0,,,,
264,함양군,2018-04-16,0.6,18.9,,0.8,69.0,,,,
264,함양군,2018-04-17,5.2,21.4,,0.7,66.5,,,,
264,함양군,2018-04-18,3.2,24.5,,1.1,61.0,,,,
264,함양군,2018-04-19,2.5,26.2,,1.9,50.6,,,,
264,함양군,2018-04-20,4.0,30.9,,0.8,58.0,,,,
264,함양군,2018-04-21,6.9,30.2,,0.9,62.9,,,,
264,함양군,2018-04-22,8.6,18.2,5.5,0.9,94.6,,,,
264,함양군,2018-04-23,10.7,13.5,57.5,1.9,97.6,,,,
264,함양군,2018-04-24,10.2,13.5,5.0,0.5,96.6,,,,
264,함양군,2018-04-25,6.8,22.8,,0.7,67.5,,,,
264,함양군,2018-04-26,3.8,24.9,,1.2,59.3,,,,
264,함양군,2018-04-27,6.5,24.0,,1.8,57.8,,,,
264,함양군,2018-04-28,5.9,25.3,,1.5,65.4,,,,
264,함양군,2018-04-29,3.2,27.3,,1.1,56.5,,,,
264,함양군,2018-04-30,11.6,26.6,,1.2,76.4,,,,
264,함양군,2018-05-01,12.4,24.0,0.0,0.9,87.8,,,,
264,함양군,2018-05-02,10.8,22.8,3.5,2.2,89.8,,,,
264,함양군,2018-05-03,9.1,17.0,0.1,4.2,64.9,,,,
264,함양군,2018-05-04,7.9,21.5,,3.6,40.4,,,,
264,함양군,2018-05-05,6.3,26.1,0.0,2.2,45.9,,,,
264,함양군,2018-05-06,14.0,17.5,14.5,0.4,97.4,,,,
264,함양군,2018-05-07,11.2,20.7,36.0,0.5,93.3,,,,
264,함양군,2018-05-08,10.9,19.7,,1.1,80.9,,,,
264,함양군,2018-05-09,5.6,21.1,,0.8,77.4,,,,
264,함양군,2018-05-10,10.3,24.7,,1.1,66.1,,,,
264,함양군,2018-05-11,6.8,25.5,,1.2,65.0,,,,
264,함양군,2018-05-12,12.7,18.1,12.5,0.2,93.4,,,,
264,함양군,2018-05-13,12.2,25.5,4.5,1.6,79.3,,,,
264,함양군,2018-05-14,9.1,29.0,,1.1,72.3,,,,
264,함양군,2018-05-15,12.3,31.3,0.1,0.4,78.8,,,,
264,함양군,2018-05-16,19.1,24.5,0.5,0.3,96.8,,,,
264,함양군,2018-05-17,18.9,29.0,,0.8,89.6,,,,
264,함양군,2018-05-18,17.9,24.7,4.0,1.3,93.1,,,,
264,함양군,2018-05-19,8.3,19.5,0.3,1.5,76.8,,,,
264,함양군,2018-05-20,5.2,21.9,,1.4,66.6,,,,
264,함양군,2018-05-21,11.1,21.7,,0.8,81.9,,,,
264,함양군,2018-05-22,9.3,24.8,11.0,0.9,81.9,,,,
264,함양군,2018-05-23,10.8,26.0,17.0,1.6,69.6,,,,
264,함양군,2018-05-24,6.9,27.9,,1.6,64.4,,,,
264,함양군,2018-05-25,8.1,27.7,,0.5,69.9,,,,
264,함양군,2018-05-26,9.7,29.9,,0.8,69.3,,,,
264,함양군,2018-05-27,13.4,28.5,,0.7,74.9,,,,
264,함양군,2018-05-28,14.4,26.5,,1.0,80.6,,,,
264,함양군,2018-05-29,14.7,30.3,,0.8,80.5,,,,
264,함양군,2018-05-30,17.1,27.1,1.0,1.4,84.1,,,,
264,함양군,2018-05-31,13.9,27.4,,1.1,64.8,,,,
264,함양군,2018-06-01,11.8,32.0,,0.8,68.3,,,,
264,함양군,2018-06-02,12.9,33.1,,0.7,64.6,,,,
264,함양군,2018-06-03,13.4,31.8,,0.6,71.4,,,,
264,함양군,2018-06-04,14.0,29.8,0.0,1.3,65.1,,,,
264,함양군,2018-06-05,16.4,26.0,0.0,0.7,81.8,,,,
264,함양군,2018-06-06,14.4,31.5,,0.5,74.6,,,,
264,함양군,2018-06-07,15.9,33.3,,0.7,73.0,,,,
264,함양군,2018-06-08,17.1,30.4,,1.3,71.3,,,,
264,함양군,2018-06-09,17.8,26.8,0.0,1.6,72.1,,,,
264,함양군,2018-06-10,15.9,24.8,0.4,1.0,77.3,,,,
264,함양군,2018-06-11,16.1,24.2,11.0,0.4,89.6,,,,
264,함양군,2018-06-12,16.4,25.4,3.5,0.7,90.0,,,,
264,함양군,2018-06-13,17.7,26.5,,1.1,80.4,,,,
264,함양군,2018-06-14,18.2,26.9,,1.7,74.0,,,,
264,함양군,2018-06-15,13.7,25.3,,1.1,74.0,,,,
264,함양군,2018-06-16,12.5,27.1,,0.9,70.0,,,,
264,함양군,2018-06-17,13.4,30.3,,0.6,69.3,,,,
264,함양군,2018-06-18,17.2,32.3,,0.7,68.3,,,,
264,함양군,2018-06-19,19.0,27.2,2.5,0.4,81.3,,,,
264,함양군,2018-06-20,17.6,30.2,,0.9,69.9,,,,
264,함양군,2018-06-21,16.1,31.5,,1.4,60.0,,,,
264,함양군,2018-06-22,14.6,32.0,,0.6,63.5,,,,
264,함양군,2018-06-23,18.7,31.3,,1.3,57.8,,,,
264,함양군,2018-06-24,18.2,35.1,,1.5,57.4,,,,
264,함양군,2018-06-25,16.7,36.7,,0.7,65.4,,,,
264,함양군,2018-06-26,18.2,28.5,0.1,0.4,90.9,,,,
264,함양군,2018-06-27,23.1,30.0,74.5,1.6,88.4,,,,
264,함양군,2018-06-28,20.6,24.4,56.0,0.6,96.9,,,,
264,함양군,2018-06-29,20.5,30.5,1.0,0.8,88.6,,,,
264,함양군,2018-06-30,19.5,24.2,12.5,0.8,97.1,,,,
264,함양군,2018-07-01,19.5,28.5,78.0,0.9,95.3,,,,
264,함양군,2018-07-02,21.9,26.2,23.0,0.2,98.1,,,,
264,함양군,2018-07-03,21.5,25.1,5.5,0.8,97.4,,,,
264,함양군,2018-07-04,21.0,32.6,0.1,2.2,81.0,,,,
264,함양군,2018-07-05,22.1,26.0,14.0,0.5,96.5,,,,
264,함양군,2018-07-06,18.9,22.4,12.5,0.6,97.4,,,,
264,함양군,2018-07-07,16.3,25.6,,0.8,83.6,,,,
264,함양군,2018-07-08,17.0,24.3,,0.8,86.1,,,,
264,함양군,2018-07-09,18.9,22.3,0.5,0.8,95.8,,,,
264,함양군,2018-07-10,20.4,30.3,,0.4,90.4,,,,
264,함양군,2018-07-11,21.6,32.9,,0.5,85.4,,,,
264,함양군,2018-07-12,21.7,33.6,,0.8,84.9,,,,
264,함양군,2018-07-13,21.9,34.9,,1.0,80.3,,,,
264,함양군,2018-07-14,22.1,35.5,,1.2,77.3,,,,
264,함양군,2018-07-15,21.2,36.0,,0.6,79.6,,,,
264,함양군,2018-07-16,22.3,35.3,,0.7,82.9,,,,
264,함양군,2018-07-17,22.2,35.0,,0.9,79.6,,,,
264,함양군,2018-07-18,22.9,35.2,,0.5,80.3,,,,
264,함양군,2018-07-19,22.3,35.6,,0.4,82.1,,,,
264,함양군,2018-07-20,22.5,36.8,,0.5,82.4,,,,
264,함양군,2018-07-21,22.6,35.3,,0.6,83.9,,,,
264,함양군,2018-07-22,22.9,34.7,,0.9,82.5,,,,
264,함양군,2018-07-23,22.5,36.3,,0.6,79.1,,,,
264,함양군,2018-07-24,23.3,36.0,,0.6,83.6,,,,
264,함양군,2018-07-25,24.9,35.5,,1.4,77.3,,,,
264,함양군,2018-07-26,23.8,37.0,,0.7,74.5,,,,
264,함양군,2018-07-27,24.4,37.8,0.5,0.8,82.9,,,,
264,함양군,2018-07-28,25.1,36.4,68.0,0.5,92.9,,,,
264,함양군,2018-07-29,23.5,35.6,,0.9,79.1,,,,
264,함양군,2018-07-30,23.5,33.3,0.0,0.7,82.8,,,,
264,함양군,2018-07-31,21.3,34.8,,0.6,81.4,,,,
264,함양군,2018-08-01,20.7,36.2,,0.5,79.0,,1.8,,
264,함양군,2018-08-02,22.1,36.0,,0.7,79.9,,2.9,,
264,함양군,2018-08-03,22.3,34.5,,0.9,81.8,,3.0,,
264,함양군,2018-08-04,22.2,35.9,,1.3,77.9,,2.8,,
264,함양군,2018-08-05,23.3,35.4,,1.2,78.5,,4.3,,
264,함양군,2018-08-06,23.0,34.7,2.0,0.6,85.5,,6.7,,
264,함양군,2018-08-07,24.8,33.6,3.0,0.5,92.3,,7.4,,
264,함양군,2018-08-08,24.3,35.9,0.0,0.8,89.1,,5.8,,
264,함양군,2018-08-09,25.0,35.2,,1.0,81.6,,5.1,,
264,함양군,2018-08-10,24.6,32.9,0.5,0.8,91.5,,7.6,,
264,함양군,2018-08-11,23.5,29.8,0.0,0.6,90.6,,7.4,,
264,함양군,2018-08-12,22.5,32.6,0.5,0.7,89.0,,6.8,,
264,함양군,2018-08-13,23.0,35.1,,0.9,83.3,,5.1,,
264,함양군,2018-08-14,21.3,36.2,,0.6,79.0,,5.0,,
264,함양군,2018-08-15,21.5,36.2,10.5,0.7,80.3,,6.4,,
264,함양군,2018-08-16,20.9,30.9,13.5,1.0,92.8,,8.8,,
264,함양군,2018-08-17,17.6,29.6,,1.2,78.1,,6.6,,
264,함양군,2018-08-18,14.9,29.9,,0.7,78.5,,3.3,,
264,함양군,2018-08-19,16.7,32.3,,0.5,81.8,,5.0,,
264,함양군,2018-08-20,18.6,31.8,,0.8,83.9,,4.7,,
264,함양군,2018-08-21,19.0,34.3,,0.5,81.5,,2.6,,
264,함양군,2018-08-22,21.2,33.7,0.1,1.2,80.1,,7.6,,
264,함양군,2018-08-23,23.4,27.3,83.5,2.2,96.3,,9.6,,
264,함양군,2018-08-24,22.0,29.6,29.0,3.4,89.4,,6.5,,
264,함양군,2018-08-25,20.4,27.8,0.4,0.4,93.9,,9.3,,
264,함양군,2018-08-26,20.7,23.1,158.0,0.3,98.9,,9.0,,
264,함양군,2018-08-27,20.8,23.3,69.0,0.2,99.0,,9.8,,
264,함양군,2018-08-28,21.5,32.5,1.5,0.7,90.5,,7.0,,
264,함양군,2018-08-29,21.6,32.5,0.2,0.5,88.1,,5.6,,
264,함양군,2018-08-30,23.1,28.5,6.0,0.6,96.5,,6.8,,
264,함양군,2018-08-31,21.7,27.1,38.5,0.7,97.6,,9.1,,
264,함양군,2018-09-01,21.0,28.2,0.4,1.2,86.6,,7.5,,
264,함양군,2018-09-02,18.8,22.7,2.0,1.1,93.9,,5.4,,
264,함양군,2018-09-03,20.3,26.1,19.5,0.3,97.8,,9.5,,
264,함양군,2018-09-04,19.9,29.9,62.0,2.0,79.4,,4.3,,
264,함양군,2018-09-05,16.2,28.8,,1.7,75.8,,4.9,,
264,함양군,2018-09-06,16.8,25.2,0.2,0.3,92.0,,9.1,,
264,함양군,2018-09-07,16.3,25.3,4.5,1.2,89.0,,9.9,,
264,함양군,2018-09-08,13.2,24.1,,0.3,85.8,,6.8,,
264,함양군,2018-09-09,11.9,27.6,,0.4,84.0,,1.5,,
264,함양군,2018-09-10,13.0,25.8,,0.7,80.4,,6.5,,
264,함양군,2018-09-11,11.4,23.5,,0.8,84.3,,7.5,,
264,함양군,2018-09-12,11.9,26.9,,0.5,88.5,,7.8,,
264,함양군,2018-09-13,17.8,23.1,3.5,0.5,96.1,,9.9,,
264,함양군,2018-09-14,19.2,23.5,14.0,0.5,98.5,,9.6,,
264,함양군,2018-09-15,20.4,22.9,3.0,0.2,98.4,,7.3,,
264,함양군,2018-09-16,19.3,28.9,0.1,0.8,90.4,,8.1,,
264,함양군,2018-09-17,16.7,28.8,0.5,0.7,87.8,,6.4,,
264,함양군,2018-09-18,14.8,29.4,,0.7,81.1,,2.9,,
264,함양군,2018-09-19,13.4,24.9,,0.3,89.4,,9.8,,
264,함양군,2018-09-20,18.6,22.1,5.0,0.5,98.8,,7.6,,
264,함양군,2018-09-21,17.4,20.4,26.0,0.5,98.9,,9.0,,
264,함양군,2018-09-22,13.2,26.8,,1.1,85.0,,4.4,,
264,함양군,2018-09-23,10.8,26.4,,0.6,86.1,,7.1,,
264,함양군,2018-09-24,8.9,21.8,,0.5,83.1,,7.1,,
264,함양군,2018-09-25,5.7,23.8,,0.5,83.0,,2.9,,
264,함양군,2018-09-26,10.4,23.2,,0.5,84.9,,6.6,,
264,함양군,2018-09-27,7.7,24.3,,0.5,84.8,,2.1,,
264,함양군,2018-09-28,8.1,23.5,0.0,0.5,89.5,,7.0,,
264,함양군,2018-09-29,12.8,22.5,0.0,0.5,89.0,,9.5,,
264,함양군,2018-09-30,14.4,26.9,,1.8,67.5,,3.4,,
264,함양군,2018-10-01,12.5,20.1,1.5,3.0,73.9,,7.9,,
264,함양군,2018-10-02,8.3,22.9,,1.2,77.3,,1.4,,
264,함양군,2018-10-03,5.3,24.4,,0.3,82.1,,0.9,,
264,함양군,2018-10-04,6.7,24.4,1.0,0.9,82.1,,6.9,,
264,함양군,2018-10-05,15.1,18.5,87.0,0.6,98.5,,10.0,,
264,함양군,2018-10-06,17.2,22.1,162.0,2.5,93.8,,9.1,,
264,함양군,2018-10-07,11.1,24.8,,1.6,79.1,,1.9,,
264,함양군,2018-10-08,7.9,21.9,,0.5,81.4,,4.1,,
264,함양군,2018-10-09,9.6,18.5,0.0,0.3,90.8,,9.8,,
264,함양군,2018-10-10,7.0,17.9,0.5,2.0,75.3,,8.5,,
264,함양군,2018-10-11,4.0,17.1,,1.5,72.5,,2.8,,
264,함양군,2018-10-12,2.8,18.8,,0.6,79.3,,0.0,,
264,함양군,2018-10-13,2.3,20.3,,0.3,86.9,,2.9,,
264,함양군,2018-10-14,5.9,21.2,,0.5,86.1,,7.0,,
264,함양군,2018-10-15,5.0,21.8,,0.4,84.3,,3.5,,
264,함양군,2018-10-16,6.1,18.2,,0.1,93.3,,8.6,,
264,함양군,2018-10-17,4.6,20.7,,1.0,80.1,,1.3,,
264,함양군,2018-10-18,1.5,19.1,,0.6,77.1,,2.3,,
264,함양군,2018-10-19,2.7,20.6,,0.3,82.0,,1.6,,
264,함양군,2018-10-20,1.4,21.3,,0.3,81.0,,3.6,,
264,함양군,2018-10-21,1.6,21.7,,0.3,82.1,,1.0,,
264,함양군,2018-10-22,3.2,20.3,,0.1,85.9,,7.1,,
264,함양군,2018-10-23,6.7,20.2,0.0,1.1,85.3,,4.1,,
264,함양군,2018-10-24,4.1,22.5,,0.7,76.8,,0.0,,
264,함양군,2018-10-25,1.7,21.9,,0.4,80.4,,1.6,,
264,함양군,2018-10-26,5.0,15.4,4.5,1.0,90.5,,8.0,,
264,함양군,2018-10-27,7.6,14.3,0.5,3.0,73.9,,4.9,,
264,함양군,2018-10-28,3.6,18.7,5.5,2.3,74.6,,6.0,,
264,함양군,2018-10-29,4.4,16.6,0.5,1.8,83.5,,3.1,,
264,함양군,2018-10-30,2.6,13.6,,2.2,68.9,,1.4,,
264,함양군,2018-10-31,1.3,15.3,,1.3,81.3,,3.8,,
264,함양군,2018-11-01,-1.5,18.0,,0.6,77.4,,0.0,,
264,함양군,2018-11-02,-2.2,18.6,,0.3,77.8,,0.0,,
264,함양군,2018-11-03,-1.7,20.5,,0.2,79.1,,1.9,,
264,함양군,2018-11-04,-0.6,21.9,,0.4,77.6,,1.5,,
264,함양군,2018-11-05,0.3,21.2,,0.3,80.8,,2.4,,
264,함양군,2018-11-06,1.0,20.3,,0.3,84.6,,3.9,,
264,함양군,2018-11-07,6.7,17.0,4.0,0.2,94.8,,9.9,,
264,함양군,2018-11-08,12.0,16.5,17.5,1.1,96.6,,9.9,,
264,함양군,2018-11-09,4.6,15.4,0.0,2.5,81.1,,7.6,,
264,함양군,2018-11-10,2.6,18.0,,1.0,85.4,,2.5,,
264,함양군,2018-11-11,3.4,14.2,4.0,0.2,94.1,,5.5,,
264,함양군,2018-11-12,3.2,16.6,1.0,0.5,86.8,,6.0,,
264,함양군,2018-11-13,0.5,17.0,0.1,0.3,87.8,,4.3,,
264,함양군,2018-11-14,1.0,16.8,,0.3,86.3,,1.0,,
264,함양군,2018-11-15,0.5,17.2,,0.3,87.9,,4.9,,
264,함양군,2018-11-16,3.4,12.5,0.5,0.2,96.1,,8.1,,
264,함양군,2018-11-17,1.3,16.2,,0.6,75.0,,3.4,,
264,함양군,2018-11-18,0.0,11.4,,0.4,75.6,,9.4,,
264,함양군,2018-11-19,-0.5,14.2,,0.7,77.5,,5.3,,
264,함양군,2018-11-20,-2.2,14.3,,0.3,75.1,,1.3,,
264,함양군,2018-11-21,-2.5,9.8,0.0,0.1,81.4,,9.4,,
264,함양군,2018-11-22,0.1,9.6,,2.1,52.5,,1.3,,
264,함양군,2018-11-23,-4.0,10.5,,0.8,73.4,,2.3,,
264,함양군,2018-11-24,-3.7,5.3,1.0,0.1,94.5,,8.1,,
264,함양군,2018-11-25,0.2,13.3,,1.2,87.1,,6.1,,
264,함양군,2018-11-26,-1.7,15.5,,0.2,89.5,,0.1,,
264,함양군,2018-11-27,-3.0,17.4,,0.9,84.3,,3.3,,
264,함양군,2018-11-28,-2.3,14.6,,0.4,70.5,,3.8,,
264,함양군,2018-11-29,-4.4,13.4,,0.4,68.3,,4.6,,
264,함양군,2018-11-30,-1.3,14.2,,1.1,71.4,,3.9,,
264,함양군,2018-12-01,-1.4,12.2,,0.3,76.4,,8.0,,
264,함양군,2018-12-02,-1.7,16.8,0.0,0.3,85.9,,8.3,,
264,함양군,2018-12-03,9.6,17.3,6.5,0.2,97.5,,9.0,,
264,함양군,2018-12-04,7.2,16.4,8.0,2.4,81.0,,7.9,,
264,함양군,2018-12-05,-1.0,12.1,,1.0,59.5,,5.4,,
264,함양군,2018-12-06,3.2,7.6,3.5,1.9,81.9,,9.5,,
264,함양군,2018-12-07,-5.6,4.5,,2.9,52.0,,7.8,,
264,함양군,2018-12-08,-7.3,1.8,,1.9,59.8,,6.5,,
264,함양군,2018-12-09,-7.6,3.9,,1.1,52.5,,3.1,,
264,함양군,2018-12-10,-10.4,7.8,,0.2,62.6,,1.6,,
264,함양군,2018-12-11,-6.5,1.1,1.0,0.1,88.4,,9.9,,
264,함양군,2018-12-12,-3.7,5.2,,2.0,63.4,,1.4,,
264,함양군,2018-12-13,-5.3,5.7,0.0,2.4,72.5,,4.5,,
264,함양군,2018-12-14,-7.0,4.6,,2.0,64.3,,1.0,,
264,함양군,2018-12-15,-10.5,8.5,,0.3,70.3,,4.0,,
264,함양군,2018-12-16,-5.4,8.2,0.5,0.7,86.0,,7.3,,
264,함양군,2018-12-17,3.1,8.1,0.0,3.1,65.9,,4.4,,
264,함양군,2018-12-18,-1.3,8.7,,2.2,70.5,,3.6,,
264,함양군,2018-12-19,-2.6,12.3,,1.5,79.6,,7.0,,
264,함양군,2018-12-20,-1.1,11.3,,0.1,90.3,,7.1,,
264,함양군,2018-12-21,-2.7,13.2,,0.1,92.8,,3.9,,
264,함양군,2018-12-22,-0.5,15.1,0.0,0.2,88.3,,2.9,,
264,함양군,2018-12-23,1.7,11.7,0.5,2.5,60.9,,4.1,,
264,함양군,2018-12-24,-5.8,6.5,,2.3,58.9,,2.6,,
264,함양군,2018-12-25,-8.0,6.5,,0.3,66.5,,7.8,,
264,함양군,2018-12-26,0.4,9.1,0.0,1.8,44.4,,7.5,,
264,함양군,2018-12-27,-7.2,1.5,,4.4,35.3,,3.5,,
264,함양군,2018-12-28,-11.2,-1.1,,3.0,47.0,,4.0,,
264,함양군,2018-12-29,-10.4,0.6,,2.3,54.8,,2.1,,
264,함양군,2018-12-30,-10.5,3.7,,1.2,54.4,,4.4,,
264,함양군,2018-12-31,-12.5,7.2,,1.2,53.9,,1.8,,
264,함양군,2019-01-01,-2.0,2.9,0.0,3.2,66.6,,8.3,,
264,함양군,2019-01-02,-8.9,4.1,,2.3,68.9,,1.3,,
264,함양군,2019-01-03,-8.3,8.0,,1.1,57.0,,0.0,,
264,함양군,2019-01-04,-10.3,6.8,,1.2,59.0,,5.4,,
264,함양군,2019-01-05,-7.3,7.9,,1.6,61.9,,2.4,,
264,함양군,2019-01-06,-7.6,8.3,,1.1,56.6,,3.9,,
264,함양군,2019-01-07,-8.3,6.4,,1.5,63.8,,3.5,,
264,함양군,2019-01-08,-2.6,5.3,,3.4,53.6,,4.8,,
264,함양군,2019-01-09,-8.4,5.0,,0.8,54.0,,8.6,,
264,함양군,2019-01-10,-4.7,6.7,,2.2,55.0,,7.0,,
264,함양군,2019-01-11,-6.9,9.8,0.0,0.5,73.0,,5.6,,
264,함양군,2019-01-12,-2.2,8.9,5.0,0.6,90.9,,6.4,,
264,함양군,2019-01-13,-5.2,10.5,,0.7,83.0,,0.0,,
264,함양군,2019-01-14,-7.3,10.6,,0.4,75.9,,3.5,,
264,함양군,2019-01-15,-3.3,7.1,,3.6,67.3,,7.9,,
264,함양군,2019-01-16,-7.9,3.0,,2.8,52.1,,5.3,,
264,함양군,2019-01-17,-1.5,4.5,,2.9,61.1,,5.6,,
264,함양군,2019-01-18,-6.6,9.9,,1.4,65.0,,2.9,,
264,함양군,2019-01-19,-3.8,11.1,1.0,0.5,75.1,,8.1,,
264,함양군,2019-01-20,-2.5,5.5,0.5,3.9,64.0,,2.8,,
264,함양군,2019-01-21,-2.8,7.2,,4.1,60.0,,0.3,,
264,함양군,2019-01-22,-2.6,9.1,,2.5,59.9,,0.8,,
264,함양군,2019-01-23,0.5,10.0,,3.1,60.8,,0.1,,
264,함양군,2019-01-24,-7.2,10.8,,1.2,53.0,,0.0,,
264,함양군,2019-01-25,-7.5,5.6,,2.6,62.5,,4.5,,
264,함양군,2019-01-26,-4.4,4.8,,2.9,41.5,,0.0,,
264,함양군,2019-01-27,-11.0,8.6,,1.5,59.0,,1.4,,
264,함양군,2019-01-28,-2.1,8.3,0.0,3.5,59.1,,3.6,,
264,함양군,2019-01-29,-9.7,10.1,,0.3,64.3,,2.4,,
264,함양군,2019-01-30,-6.1,14.0,,0.8,49.4,,7.4,,
264,함양군,2019-01-31,-3.7,6.6,9.5,2.1,80.9,,5.8,,
264,함양군,2019-02-01,-7.2,3.5,,2.9,69.5,,3.4,,
264,함양군,2019-02-02,-6.2,9.0,0.0,1.1,78.5,,3.9,,
264,함양군,2019-02-03,1.9,12.4,14.5,2.0,93.5,,8.8,,
264,함양군,2019-02-04,-2.0,8.4,,2.3,42.6,,2.9,,
264,함양군,2019-02-05,-6.3,12.2,,0.3,66.8,,5.1,,
264,함양군,2019-02-06,-4.6,14.9,,1.1,73.4,,5.5,,
264,함양군,2019-02-07,-1.9,8.6,,3.6,57.3,,8.0,,
264,함양군,2019-02-08,-4.8,7.4,,1.0,40.6,,6.5,,
264,함양군,2019-02-09,-2.5,3.5,,2.8,39.6,,6.5,,
264,함양군,2019-02-10,-6.8,6.6,,1.6,46.8,,8.1,,
264,함양군,2019-02-11,-4.9,4.9,,3.3,52.0,,2.8,,
264,함양군,2019-02-12,-8.4,8.2,,0.6,68.4,,5.0,,
264,함양군,2019-02-13,-6.0,7.2,,1.0,60.9,,3.6,,
264,함양군,2019-02-14,-3.0,9.0,,0.8,55.8,,5.4,,
264,함양군,2019-02-15,-3.4,8.1,,2.3,61.6,,9.3,,
264,함양군,2019-02-16,-1.9,3.6,0.0,3.8,63.1,,7.6,,
264,함양군,2019-02-17,-3.8,7.7,,3.2,49.4,,4.0,,
264,함양군,2019-02-18,-5.7,8.5,0.1,0.3,64.4,,10.0,,
264,함양군,2019-02-19,1.6,7.6,20.5,1.6,91.9,,7.5,,
264,함양군,2019-02-20,-2.1,9.0,,2.0,71.0,,5.9,,
264,함양군,2019-02-21,-5.1,12.0,,0.3,73.9,,2.3,,
264,함양군,2019-02-22,-3.0,12.0,,0.3,74.4,,6.9,,
264,함양군,2019-02-23,-4.3,13.8,,0.5,73.6,,3.5,,
264,함양군,2019-02-24,-3.7,15.5,,1.4,70.9,,1.4,,
264,함양군,2019-02-25,-2.2,15.5,,1.5,60.6,,3.5,,
264,함양군,2019-02-26,-4.3,15.3,,0.4,60.9,,4.3,,
264,함양군,2019-02-27,3.0,11.5,0.5,0.5,79.5,,9.9,,
264,함양군,2019-02-28,0.5,15.3,0.1,0.9,68.8,,4.6,,
264,함양군,2019-03-01,-3.4,15.6,,0.9,64.1,,3.0,,
264,함양군,2019-03-02,-3.5,15.4,,0.6,66.5,,7.0,,
264,함양군,2019-03-03,4.0,14.8,0.0,0.4,60.6,,9.0,,
264,함양군,2019-03-04,4.0,16.9,0.0,1.4,62.5,,4.4,,
264,함양군,2019-03-05,-1.8,16.0,,0.7,63.9,,6.6,,
264,함양군,2019-03-06,3.2,15.5,0.0,1.0,59.5,,5.7,,
264,함양군,2019-03-07,1.4,12.9,,2.2,65.3,,2.5,,
264,함양군,2019-03-08,-4.2,17.1,,0.7,62.3,,0.4,,
264,함양군,2019-03-09,-3.8,17.3,,0.7,61.9,,6.5,,
264,함양군,2019-03-10,1.7,9.4,17.0,0.5,96.1,,8.5,,
264,함양군,2019-03-11,-0.7,12.1,0.5,1.6,85.9,,5.8,,
264,함양군,2019-03-12,0.6,12.2,0.5,3.8,69.1,,2.6,,
264,함양군,2019-03-13,0.4,9.8,,4.2,44.5,,1.0,,
264,함양군,2019-03-14,-3.9,12.5,,1.7,56.1,,2.9,,
264,함양군,2019-03-15,0.5,9.9,10.0,1.5,87.6,,7.9,,
264,함양군,2019-03-16,0.9,12.4,0.1,2.2,64.0,,1.5,,
264,함양군,2019-03-17,0.4,14.0,,1.8,60.8,,2.6,,
264,함양군,2019-03-18,-2.7,15.8,,0.6,63.3,,7.8,,
264,함양군,2019-03-19,-1.3,20.8,,1.4,63.9,,1.0,,
264,함양군,2019-03-20,2.5,16.1,9.5,0.9,83.6,,8.1,,
264,함양군,2019-03-21,4.3,17.8,1.5,4.8,78.9,,9.6,,
264,함양군,2019-03-22,2.9,12.4,,3.6,57.9,,5.6,,
264,함양군,2019-03-23,1.3,11.0,1.5,3.3,49.6,,5.4,,
264,함양군,2019-03-24,-3.8,12.3,,2.1,59.3,,0.1,,
264,함양군,2019-03-25,-3.2,14.6,,1.1,66.1,,4.6,,
264,함양군,2019-03-26,2.5,20.1,,1.9,57.6,,1.1,,
264,함양군,2019-03-27,0.7,22.5,,3.2,54.4,,3.4,,
264,함양군,2019-03-28,5.8,21.3,,1.5,54.6,,5.9,,
264,함양군,2019-03-29,1.8,20.0,,1.1,59.8,,5.3,,
264,함양군,2019-03-30,2.0,13.9,1.0,3.5,67.8,,7.1,,
264,함양군,2019-03-31,1.7,9.7,0.3,4.0,50.6,,5.1,,
264,함양군,2019-04-01,0.0,11.7,,2.8,48.0,,2.0,,
264,함양군,2019-04-02,-3.0,14.7,,1.9,48.5,,0.1,,
264,함양군,2019-04-03,-4.3,15.7,,2.0,42.9,,0.0,,
264,함양군,2019-04-04,-0.7,19.3,,2.5,36.0,,2.5,,
264,함양군,2019-04-05,5.6,19.4,,3.5,47.6,,3.5,,
264,함양군,2019-04-06,-0.2,23.3,,1.3,41.3,,0.8,,
