ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ÀÏ°­¼ö·®(mm),Æò±Õ Ç³¼Ó(m/s),Æò±Õ »ó´ë½Àµµ(%),ÀÏ ÃÖ½É½ÅÀû¼³(cm),Æò±Õ Àü¿î·®(1/10),¾È°³ °è¼Ó½Ã°£(hr),ÀÏ ¹Ì¼¼¸ÕÁö ³óµµ(§¶/§©)
104,ºÏ°­¸ª,2016-12-22,3.4,10.3,17.6,3.6,91.1,,10.0,,
104,ºÏ°­¸ª,2016-12-23,-0.4,5.5,0.0,2.8,57.1,,5.5,,
104,ºÏ°­¸ª,2016-12-24,0.5,5.6,,1.2,75.6,,6.3,,
104,ºÏ°­¸ª,2016-12-25,-0.8,9.8,,0.9,76.6,,4.3,,
104,ºÏ°­¸ª,2016-12-26,4.1,9.4,0.0,1.7,55.8,,10.0,,
104,ºÏ°­¸ª,2016-12-27,-3.3,4.2,19.5,1.6,94.9,18.5,9.4,,
104,ºÏ°­¸ª,2016-12-28,-5.5,3.8,,1.3,80.6,,2.5,,
104,ºÏ°­¸ª,2016-12-29,-5.3,2.6,,1.6,50.9,,1.0,,
104,ºÏ°­¸ª,2016-12-30,-5.5,5.6,,1.8,41.3,,3.4,,
104,ºÏ°­¸ª,2016-12-31,-1.0,7.8,,1.4,48.9,,2.9,,
104,ºÏ°­¸ª,2017-01-01,0.8,9.5,,2.0,50.3,,4.6,,
104,ºÏ°­¸ª,2017-01-02,3.1,12.0,,2.0,53.0,,2.1,,
104,ºÏ°­¸ª,2017-01-03,-0.1,11.4,,1.6,41.9,,0.0,,
104,ºÏ°­¸ª,2017-01-04,0.6,9.7,,1.6,49.3,,0.0,,
104,ºÏ°­¸ª,2017-01-05,1.9,4.3,11.7,1.5,90.3,,9.1,,
104,ºÏ°­¸ª,2017-01-06,1.9,8.7,0.1,1.1,84.1,,3.4,,
104,ºÏ°­¸ª,2017-01-07,1.8,10.7,,1.3,63.9,,3.8,,
104,ºÏ°­¸ª,2017-01-08,4.2,6.9,2.4,1.7,90.0,,10.0,,
104,ºÏ°­¸ª,2017-01-09,2.7,9.6,0.2,2.1,56.8,,2.8,,
104,ºÏ°­¸ª,2017-01-10,-3.5,4.3,,2.7,35.0,,0.0,,
104,ºÏ°­¸ª,2017-01-11,-5.5,3.0,,3.6,26.0,,0.0,,
104,ºÏ°­¸ª,2017-01-12,-3.0,5.4,,3.0,31.8,,0.6,,
104,ºÏ°­¸ª,2017-01-13,-5.2,1.6,,3.8,32.5,,0.8,,
104,ºÏ°­¸ª,2017-01-14,-8.9,-2.3,,4.2,27.8,,0.8,,
104,ºÏ°­¸ª,2017-01-15,-9.2,4.3,,2.1,25.6,,0.0,,
104,ºÏ°­¸ª,2017-01-16,-1.7,4.0,,2.6,50.6,,2.0,,
104,ºÏ°­¸ª,2017-01-17,-2.8,6.9,,1.7,38.6,,2.0,,
104,ºÏ°­¸ª,2017-01-18,-2.1,7.6,,1.9,44.1,,3.6,,
104,ºÏ°­¸ª,2017-01-19,-1.9,6.0,,1.4,52.3,,5.4,,
104,ºÏ°­¸ª,2017-01-20,-5.2,2.3,32.2,2.6,76.1,31.3,7.5,,
104,ºÏ°­¸ª,2017-01-21,-5.9,1.5,,2.3,65.8,,3.4,,
104,ºÏ°­¸ª,2017-01-22,-8.8,-1.1,0.0,2.2,45.9,0.0,1.3,,
104,ºÏ°­¸ª,2017-01-23,-10.7,-0.4,,1.5,42.4,,0.0,,
104,ºÏ°­¸ª,2017-01-24,-10.4,1.0,,1.7,39.3,,0.0,,
104,ºÏ°­¸ª,2017-01-25,-5.2,3.5,,2.1,35.0,,0.0,,
104,ºÏ°­¸ª,2017-01-26,-4.3,8.7,,3.3,28.9,,5.1,,
104,ºÏ°­¸ª,2017-01-27,-1.8,6.3,0.0,4.0,35.4,,1.8,,
104,ºÏ°­¸ª,2017-01-28,-2.2,6.3,,1.7,40.0,,4.4,,
104,ºÏ°­¸ª,2017-01-29,1.5,6.6,3.0,0.7,63.9,,10.0,,
104,ºÏ°­¸ª,2017-01-30,-4.7,3.0,11.1,2.2,85.3,20.2,7.4,,
104,ºÏ°­¸ª,2017-01-31,-6.2,2.7,,1.6,53.9,,3.9,,
104,ºÏ°­¸ª,2017-02-01,-3.9,4.5,,1.9,36.9,,2.4,,
104,ºÏ°­¸ª,2017-02-02,-3.8,8.6,,3.8,28.6,,0.0,,
104,ºÏ°­¸ª,2017-02-03,-1.0,8.6,,2.2,41.0,,0.3,,
104,ºÏ°­¸ª,2017-02-04,1.6,11.2,,1.7,39.3,,5.5,,
104,ºÏ°­¸ª,2017-02-05,3.4,8.7,,1.5,51.9,,7.5,,
104,ºÏ°­¸ª,2017-02-06,-0.4,5.2,,2.5,42.3,,1.5,,
104,ºÏ°­¸ª,2017-02-07,-1.0,5.1,,1.3,50.8,,6.1,,
104,ºÏ°­¸ª,2017-02-08,-2.0,6.4,,1.3,47.1,,5.9,,
104,ºÏ°­¸ª,2017-02-09,-4.3,2.4,,2.5,40.5,,4.5,,
104,ºÏ°­¸ª,2017-02-10,-6.8,0.5,,2.7,36.6,,0.1,,
104,ºÏ°­¸ª,2017-02-11,-7.1,2.6,,2.3,36.3,,0.0,,
104,ºÏ°­¸ª,2017-02-12,-3.9,4.3,,1.8,42.9,,0.1,,
104,ºÏ°­¸ª,2017-02-13,-2.3,7.8,,2.1,39.1,,0.6,,
104,ºÏ°­¸ª,2017-02-14,-1.7,5.9,0.0,1.5,55.1,,1.5,,
104,ºÏ°­¸ª,2017-02-15,-1.0,12.9,,1.8,32.0,,0.5,,
104,ºÏ°­¸ª,2017-02-16,4.8,14.8,,3.6,35.1,,2.9,,
104,ºÏ°­¸ª,2017-02-17,1.0,14.2,0.0,2.4,57.0,,4.8,,
104,ºÏ°­¸ª,2017-02-18,-2.4,6.0,0.0,2.7,30.3,,1.5,,
104,ºÏ°­¸ª,2017-02-19,-1.7,9.3,0.0,2.7,45.5,,7.4,,
104,ºÏ°­¸ª,2017-02-20,-1.1,9.5,,3.9,47.5,,4.5,,
104,ºÏ°­¸ª,2017-02-21,-3.1,5.2,,1.9,51.6,,3.4,,
104,ºÏ°­¸ª,2017-02-22,-0.4,8.1,2.6,1.2,73.1,,10.0,,
104,ºÏ°­¸ª,2017-02-23,-1.4,6.0,,2.4,56.9,,2.5,,
104,ºÏ°­¸ª,2017-02-24,-3.6,6.9,,2.6,37.9,,0.0,,
104,ºÏ°­¸ª,2017-02-25,-1.7,9.9,,2.1,36.4,,1.1,,
104,ºÏ°­¸ª,2017-02-26,-0.3,7.0,,1.5,53.6,,2.3,,
104,ºÏ°­¸ª,2017-02-27,-0.2,9.3,,2.0,65.4,,1.5,,
104,ºÏ°­¸ª,2017-02-28,1.0,12.4,,1.9,39.8,,1.8,,
104,ºÏ°­¸ª,2017-03-01,4.9,12.1,0.0,1.8,60.5,,9.4,,
104,ºÏ°­¸ª,2017-03-02,-0.3,5.1,17.9,1.7,94.6,,7.5,,
104,ºÏ°­¸ª,2017-03-03,-1.1,12.5,,1.3,46.6,,1.1,,
104,ºÏ°­¸ª,2017-03-04,1.6,10.7,,1.2,55.3,,2.1,,
104,ºÏ°­¸ª,2017-03-05,1.1,11.0,0.0,1.1,73.1,,5.0,,
104,ºÏ°­¸ª,2017-03-06,-0.6,7.3,,2.6,51.8,,3.6,,
104,ºÏ°­¸ª,2017-03-07,-1.8,5.9,,3.3,27.6,,0.0,,
104,ºÏ°­¸ª,2017-03-08,-3.2,6.7,,3.5,36.4,,0.9,,
104,ºÏ°­¸ª,2017-03-09,-0.7,10.9,,3.4,32.8,,1.9,,
104,ºÏ°­¸ª,2017-03-10,0.5,10.2,,2.1,38.6,,0.0,,
104,ºÏ°­¸ª,2017-03-11,1.4,12.6,,1.8,39.0,,2.8,,
104,ºÏ°­¸ª,2017-03-12,7.1,14.1,,1.4,41.6,,8.8,,
104,ºÏ°­¸ª,2017-03-13,1.7,10.7,,2.0,57.8,,3.3,,
104,ºÏ°­¸ª,2017-03-14,0.5,7.4,5.2,1.7,78.5,3.8,6.0,,
104,ºÏ°­¸ª,2017-03-15,1.1,8.6,,1.8,60.0,,1.5,,
104,ºÏ°­¸ª,2017-03-16,-0.3,11.1,,1.3,57.8,,1.1,,
104,ºÏ°­¸ª,2017-03-17,2.7,12.7,,1.2,40.6,,1.0,,
104,ºÏ°­¸ª,2017-03-18,6.7,17.2,,1.6,31.1,,5.5,,
104,ºÏ°­¸ª,2017-03-19,6.8,14.8,,1.8,42.9,,0.1,,
104,ºÏ°­¸ª,2017-03-20,6.8,16.7,,1.1,37.5,,6.3,,
104,ºÏ°­¸ª,2017-03-21,2.5,10.7,9.1,1.9,72.3,,6.4,,
104,ºÏ°­¸ª,2017-03-22,1.7,10.8,,1.4,52.3,,3.5,,
104,ºÏ°­¸ª,2017-03-23,2.4,10.7,0.7,1.6,69.8,,6.6,,
104,ºÏ°­¸ª,2017-03-24,2.3,10.0,,1.3,69.4,,7.6,,
104,ºÏ°­¸ª,2017-03-25,2.9,9.0,0.5,1.4,82.1,,9.3,,
104,ºÏ°­¸ª,2017-03-26,1.9,9.6,1.5,1.0,82.5,,8.1,,
104,ºÏ°­¸ª,2017-03-27,2.3,10.4,0.0,1.6,66.0,,5.3,,
104,ºÏ°­¸ª,2017-03-28,2.1,11.7,,1.5,54.4,,4.8,,
104,ºÏ°­¸ª,2017-03-29,5.0,14.2,,2.0,42.3,,2.9,,
104,ºÏ°­¸ª,2017-03-30,7.8,15.8,,2.9,50.8,,4.9,,
104,ºÏ°­¸ª,2017-03-31,4.6,9.5,7.5,1.3,88.4,,9.8,,
104,ºÏ°­¸ª,2017-04-01,4.7,7.4,4.7,1.3,90.5,,8.9,,
104,ºÏ°­¸ª,2017-04-02,2.1,12.3,1.9,1.8,57.8,,2.4,,
104,ºÏ°­¸ª,2017-04-03,9.2,22.3,,3.3,23.5,,0.0,,
104,ºÏ°­¸ª,2017-04-04,9.8,20.6,,2.1,33.3,,3.0,,
104,ºÏ°­¸ª,2017-04-05,9.9,17.5,5.1,1.3,55.6,,9.9,,
104,ºÏ°­¸ª,2017-04-06,9.6,20.7,0.5,1.8,70.3,,5.9,,
104,ºÏ°­¸ª,2017-04-07,10.7,18.0,,1.5,69.8,,3.5,,
104,ºÏ°­¸ª,2017-04-08,9.3,22.8,0.0,1.0,74.9,,7.9,,
104,ºÏ°­¸ª,2017-04-09,6.2,13.8,9.0,1.6,72.4,,8.3,,
104,ºÏ°­¸ª,2017-04-10,4.7,13.5,,2.7,63.0,,4.8,,
104,ºÏ°­¸ª,2017-04-11,7.3,15.4,0.7,1.4,78.6,,5.6,,
104,ºÏ°­¸ª,2017-04-12,7.7,15.0,,2.4,49.1,,1.8,,
104,ºÏ°­¸ª,2017-04-13,5.6,19.2,,2.8,32.1,,0.3,,
104,ºÏ°­¸ª,2017-04-14,12.3,22.9,2.3,3.5,40.5,,6.4,,
104,ºÏ°­¸ª,2017-04-15,12.3,26.7,,2.9,38.8,,0.0,,
104,ºÏ°­¸ª,2017-04-16,15.2,28.0,,2.0,35.6,,7.5,,
104,ºÏ°­¸ª,2017-04-17,10.2,22.4,16.1,2.8,78.1,,9.4,,
104,ºÏ°­¸ª,2017-04-18,8.0,20.1,0.7,2.4,72.5,,5.4,,
104,ºÏ°­¸ª,2017-04-19,9.0,20.2,,3.9,48.1,,2.6,,
104,ºÏ°­¸ª,2017-04-20,11.0,18.4,0.0,1.5,50.0,,7.5,,
104,ºÏ°­¸ª,2017-04-21,9.4,16.5,1.2,2.2,64.1,,4.6,,
104,ºÏ°­¸ª,2017-04-22,7.3,17.6,0.0,1.6,58.4,,1.6,,
104,ºÏ°­¸ª,2017-04-23,11.8,24.2,,2.8,32.6,,1.3,,
104,ºÏ°­¸ª,2017-04-24,14.2,25.7,,3.4,27.8,,5.5,,
104,ºÏ°­¸ª,2017-04-25,13.0,20.3,,2.0,51.4,,5.6,,
104,ºÏ°­¸ª,2017-04-26,8.3,17.8,,2.0,47.1,,4.4,,
104,ºÏ°­¸ª,2017-04-27,5.7,18.4,,2.3,36.5,,2.1,,
104,ºÏ°­¸ª,2017-04-28,11.3,24.8,,3.3,33.4,,5.0,,
104,ºÏ°­¸ª,2017-04-29,8.4,25.8,0.0,3.0,37.9,,0.6,,
104,ºÏ°­¸ª,2017-04-30,14.8,30.5,,5.5,40.9,,4.5,,
104,ºÏ°­¸ª,2017-05-01,10.3,18.9,,1.9,54.6,,0.9,,
104,ºÏ°­¸ª,2017-05-02,8.5,20.9,,1.4,67.4,,3.0,,
104,ºÏ°­¸ª,2017-05-03,10.2,24.5,,1.4,60.9,,0.0,,
104,ºÏ°­¸ª,2017-05-04,14.0,24.0,,1.3,52.3,,4.1,,
104,ºÏ°­¸ª,2017-05-05,16.2,27.0,,2.1,44.5,,3.0,,
104,ºÏ°­¸ª,2017-05-06,11.9,22.9,,4.6,23.9,,2.0,,
104,ºÏ°­¸ª,2017-05-07,10.3,25.7,,3.7,21.9,,0.6,,
104,ºÏ°­¸ª,2017-05-08,15.7,30.0,,3.0,29.3,,5.9,,
104,ºÏ°­¸ª,2017-05-09,12.9,16.7,2.3,1.3,88.0,,9.9,,
104,ºÏ°­¸ª,2017-05-10,11.6,17.0,0.5,1.1,87.6,,7.4,,
104,ºÏ°­¸ª,2017-05-11,14.3,26.5,,2.1,51.9,,6.0,,
104,ºÏ°­¸ª,2017-05-12,17.1,26.6,0.0,2.2,49.5,,7.8,,
104,ºÏ°­¸ª,2017-05-13,12.3,19.7,5.2,2.0,77.3,,4.5,1.08,
104,ºÏ°­¸ª,2017-05-14,12.9,23.3,,3.9,34.8,,0.9,,
104,ºÏ°­¸ª,2017-05-15,12.7,21.7,,3.1,53.3,,4.4,,
104,ºÏ°­¸ª,2017-05-16,10.9,18.6,,1.1,74.8,,4.5,,
104,ºÏ°­¸ª,2017-05-17,11.8,21.5,,1.3,69.8,,2.0,,
104,ºÏ°­¸ª,2017-05-18,14.9,28.3,,2.2,40.1,,0.3,,
104,ºÏ°­¸ª,2017-05-19,20.6,33.6,,2.2,27.3,,0.0,,
104,ºÏ°­¸ª,2017-05-20,17.9,31.3,,1.9,39.9,,2.9,,
104,ºÏ°­¸ª,2017-05-21,16.6,28.5,,1.1,58.6,,2.6,,
104,ºÏ°­¸ª,2017-05-22,14.3,19.6,,1.9,81.1,,6.3,,
104,ºÏ°­¸ª,2017-05-23,13.3,24.0,0.1,1.1,75.1,,9.0,,
104,ºÏ°­¸ª,2017-05-24,15.3,21.6,17.1,1.2,88.1,,5.1,,
104,ºÏ°­¸ª,2017-05-25,12.2,27.4,,3.5,55.3,,4.6,,
104,ºÏ°­¸ª,2017-05-26,10.0,16.7,0.0,2.2,71.1,,7.3,,
104,ºÏ°­¸ª,2017-05-27,10.0,20.8,0.0,1.2,66.1,,1.8,,
104,ºÏ°­¸ª,2017-05-28,12.7,29.1,,1.5,50.0,,2.1,,
104,ºÏ°­¸ª,2017-05-29,17.5,27.4,,1.2,60.0,,1.6,,
104,ºÏ°­¸ª,2017-05-30,17.9,29.5,,1.5,47.9,,7.8,,
104,ºÏ°­¸ª,2017-05-31,19.1,26.6,,1.5,48.9,,6.9,,
104,ºÏ°­¸ª,2017-06-01,12.9,22.8,13.8,1.4,80.8,,6.5,,
104,ºÏ°­¸ª,2017-06-02,9.7,19.7,0.0,1.5,69.3,,2.5,,
104,ºÏ°­¸ª,2017-06-03,12.9,19.8,0.0,1.8,69.3,,2.9,,
104,ºÏ°­¸ª,2017-06-04,11.2,22.6,1.8,1.6,59.9,,2.4,,
104,ºÏ°­¸ª,2017-06-05,12.4,20.8,,1.6,74.8,,2.8,,
104,ºÏ°­¸ª,2017-06-06,12.1,20.4,3.2,0.9,82.8,,8.8,,
104,ºÏ°­¸ª,2017-06-07,13.6,17.1,0.4,1.1,94.5,,9.1,,
104,ºÏ°­¸ª,2017-06-08,15.9,29.3,,3.2,41.9,,2.3,,
104,ºÏ°­¸ª,2017-06-09,20.5,28.9,0.0,4.1,43.6,,5.1,,
104,ºÏ°­¸ª,2017-06-10,12.2,23.3,0.0,2.0,41.5,,5.1,,
104,ºÏ°­¸ª,2017-06-11,11.0,20.7,,1.4,64.8,,2.6,,
104,ºÏ°­¸ª,2017-06-12,12.9,20.0,,1.5,76.0,,7.3,,
104,ºÏ°­¸ª,2017-06-13,11.9,22.4,2.9,1.4,82.1,,3.0,,
104,ºÏ°­¸ª,2017-06-14,13.6,27.5,,1.9,53.6,,0.6,,
104,ºÏ°­¸ª,2017-06-15,17.5,25.5,,1.7,66.8,,4.6,,
104,ºÏ°­¸ª,2017-06-16,15.6,22.3,,1.7,82.0,,4.1,,
104,ºÏ°­¸ª,2017-06-17,15.2,24.4,,1.1,81.0,,0.6,,
104,ºÏ°­¸ª,2017-06-18,16.1,27.2,,1.0,78.3,,1.0,,
104,ºÏ°­¸ª,2017-06-19,17.9,27.7,,1.2,76.6,,2.8,,
104,ºÏ°­¸ª,2017-06-20,18.0,27.7,,0.9,76.8,,4.9,,
104,ºÏ°­¸ª,2017-06-21,18.9,24.2,0.0,1.4,80.3,,5.9,,
104,ºÏ°­¸ª,2017-06-22,17.1,28.7,,1.2,65.8,,1.5,,
104,ºÏ°­¸ª,2017-06-23,18.7,24.8,,1.4,82.0,,4.4,,
104,ºÏ°­¸ª,2017-06-24,18.3,23.3,3.4,0.9,89.8,,9.3,,
104,ºÏ°­¸ª,2017-06-25,17.7,23.8,0.5,0.8,84.3,,9.3,,
104,ºÏ°­¸ª,2017-06-26,18.7,23.6,,1.0,87.3,,8.8,,
104,ºÏ°­¸ª,2017-06-27,18.4,26.2,,1.3,84.5,,6.6,,
104,ºÏ°­¸ª,2017-06-28,19.1,24.8,,1.2,87.3,,7.5,,
104,ºÏ°­¸ª,2017-06-29,19.7,28.6,,1.2,84.4,,5.6,,
104,ºÏ°­¸ª,2017-06-30,21.3,30.7,,1.7,55.4,,5.0,,
104,ºÏ°­¸ª,2017-07-01,24.0,31.9,0.0,2.3,53.1,,7.9,,
104,ºÏ°­¸ª,2017-07-02,22.3,26.1,80.5,1.4,96.1,,9.9,,
104,ºÏ°­¸ª,2017-07-03,21.4,28.2,49.5,1.2,93.8,,9.9,,
104,ºÏ°­¸ª,2017-07-04,21.0,24.2,3.2,1.3,93.5,,9.6,,
104,ºÏ°­¸ª,2017-07-05,19.3,26.8,,1.0,82.8,,6.0,,
104,ºÏ°­¸ª,2017-07-06,19.8,28.1,,1.0,83.0,,1.9,,
104,ºÏ°­¸ª,2017-07-07,19.9,24.8,1.2,0.8,94.0,,8.1,4.08,
104,ºÏ°­¸ª,2017-07-08,22.5,29.8,22.0,0.9,91.4,,7.3,0.33,
104,ºÏ°­¸ª,2017-07-09,23.0,33.4,0.0,1.3,72.8,,6.4,,
104,ºÏ°­¸ª,2017-07-10,24.2,27.8,4.8,1.4,88.5,,9.0,,
104,ºÏ°­¸ª,2017-07-11,22.2,33.6,22.8,1.9,64.0,,4.5,,
104,ºÏ°­¸ª,2017-07-12,23.2,33.7,,1.6,59.1,,0.0,,
104,ºÏ°­¸ª,2017-07-13,24.7,33.9,,1.6,59.3,,0.0,,
104,ºÏ°­¸ª,2017-07-14,23.5,33.0,,1.8,59.3,,3.3,,
104,ºÏ°­¸ª,2017-07-15,24.4,30.6,4.1,1.7,74.5,,8.9,,
104,ºÏ°­¸ª,2017-07-16,22.8,32.2,9.2,2.1,68.5,,8.4,,
104,ºÏ°­¸ª,2017-07-17,25.1,33.6,,1.6,63.1,,5.9,,
104,ºÏ°­¸ª,2017-07-18,23.8,31.0,,1.3,68.6,,1.9,,
104,ºÏ°­¸ª,2017-07-19,25.3,32.4,,1.7,71.1,,1.3,,
104,ºÏ°­¸ª,2017-07-20,24.4,32.0,,1.6,70.6,,2.8,,
104,ºÏ°­¸ª,2017-07-21,25.5,33.4,0.0,1.6,69.6,,7.4,,
104,ºÏ°­¸ª,2017-07-22,21.2,25.6,17.5,1.0,95.8,,9.6,,
104,ºÏ°­¸ª,2017-07-23,20.9,23.8,12.0,0.8,98.1,,9.9,,
104,ºÏ°­¸ª,2017-07-24,21.8,25.8,3.0,0.8,96.6,,9.9,,
104,ºÏ°­¸ª,2017-07-25,22.0,26.2,3.6,1.3,96.8,,8.8,3.0,
104,ºÏ°­¸ª,2017-07-26,20.0,26.1,,1.5,80.1,,4.0,,
104,ºÏ°­¸ª,2017-07-27,19.0,26.0,0.0,1.1,83.3,,8.0,,
104,ºÏ°­¸ª,2017-07-28,21.1,24.5,1.9,0.9,95.9,,10.0,,
104,ºÏ°­¸ª,2017-07-29,20.9,24.4,7.5,1.1,94.1,,9.6,,
104,ºÏ°­¸ª,2017-07-30,20.9,28.6,0.0,1.0,87.3,,6.9,,
104,ºÏ°­¸ª,2017-07-31,21.4,23.3,0.8,1.0,98.6,,10.0,,
104,ºÏ°­¸ª,2017-08-01,21.5,24.9,0.0,0.7,92.5,,9.5,,
104,ºÏ°­¸ª,2017-08-02,21.7,26.7,0.0,0.9,91.8,,6.9,,
104,ºÏ°­¸ª,2017-08-03,20.0,27.7,,1.8,86.3,,5.5,,
104,ºÏ°­¸ª,2017-08-04,21.1,29.9,,1.1,89.9,,6.4,,
104,ºÏ°­¸ª,2017-08-05,23.7,28.9,,0.9,93.0,,6.3,,
104,ºÏ°­¸ª,2017-08-06,23.8,30.1,30.9,1.0,93.4,,7.8,,
104,ºÏ°­¸ª,2017-08-07,23.8,28.8,2.3,0.9,93.3,,4.5,,
104,ºÏ°­¸ª,2017-08-08,22.2,30.8,,0.9,77.5,,6.5,,
104,ºÏ°­¸ª,2017-08-09,22.4,26.6,12.2,0.9,96.3,,9.8,,
104,ºÏ°­¸ª,2017-08-10,21.9,24.1,46.0,0.9,99.0,,10.0,,
104,ºÏ°­¸ª,2017-08-11,21.0,25.3,97.2,1.7,95.8,,9.5,,
104,ºÏ°­¸ª,2017-08-12,20.5,25.7,,1.4,85.1,,8.0,,
104,ºÏ°­¸ª,2017-08-13,20.5,24.6,0.0,1.0,85.4,,9.1,,
104,ºÏ°­¸ª,2017-08-14,20.4,22.9,32.9,1.0,99.0,,9.8,,
104,ºÏ°­¸ª,2017-08-15,20.4,23.6,82.3,1.4,99.0,,10.0,,
104,ºÏ°­¸ª,2017-08-16,19.5,21.2,62.0,1.6,99.0,,10.0,,
104,ºÏ°­¸ª,2017-08-17,19.7,22.1,14.5,0.6,99.0,,10.0,,
104,ºÏ°­¸ª,2017-08-18,20.1,25.0,30.0,0.8,96.8,,8.4,,
104,ºÏ°­¸ª,2017-08-19,20.9,22.8,15.6,0.8,99.0,,9.9,,
104,ºÏ°­¸ª,2017-08-20,20.6,22.9,20.2,0.9,99.0,,10.0,,
104,ºÏ°­¸ª,2017-08-21,21.3,29.8,9.9,0.9,95.6,,9.4,,
104,ºÏ°­¸ª,2017-08-22,22.0,31.4,1.0,1.0,85.1,,6.9,3.75,
104,ºÏ°­¸ª,2017-08-23,22.8,30.5,1.0,1.1,90.3,,7.1,,
104,ºÏ°­¸ª,2017-08-24,22.4,30.3,42.5,2.4,81.3,,8.3,,
104,ºÏ°­¸ª,2017-08-25,18.9,29.1,,1.3,63.9,,5.3,,
104,ºÏ°­¸ª,2017-08-26,17.8,28.1,,1.5,52.8,,0.3,,
104,ºÏ°­¸ª,2017-08-27,17.3,24.8,0.0,1.1,73.9,,7.1,,
104,ºÏ°­¸ª,2017-08-28,19.0,26.8,5.5,1.1,77.3,,9.4,,
104,ºÏ°­¸ª,2017-08-29,16.4,23.3,0.3,2.0,80.3,,6.8,,
104,ºÏ°­¸ª,2017-08-30,16.7,23.3,,1.0,76.3,,6.8,,
104,ºÏ°­¸ª,2017-08-31,16.0,23.8,,1.9,75.1,,4.1,,
104,ºÏ°­¸ª,2017-09-01,16.1,23.5,,1.3,76.3,,1.8,,
104,ºÏ°­¸ª,2017-09-02,14.8,23.2,,1.0,76.8,,2.0,,
104,ºÏ°­¸ª,2017-09-03,13.6,25.8,,1.4,73.9,,1.3,,
104,ºÏ°­¸ª,2017-09-04,16.7,26.0,,1.2,81.5,,5.3,,
104,ºÏ°­¸ª,2017-09-05,16.4,23.7,0.0,1.1,79.1,,8.5,,
104,ºÏ°­¸ª,2017-09-06,18.4,24.8,0.0,1.3,79.5,,9.3,,
104,ºÏ°­¸ª,2017-09-07,18.5,26.5,,1.1,77.1,,2.9,,
104,ºÏ°­¸ª,2017-09-08,19.1,29.0,,1.7,76.3,,0.8,,
104,ºÏ°­¸ª,2017-09-09,17.5,27.9,,1.3,73.1,,3.0,,
104,ºÏ°­¸ª,2017-09-10,19.0,25.4,,1.0,92.0,,6.8,,
104,ºÏ°­¸ª,2017-09-11,16.7,21.3,12.7,1.9,96.6,,9.8,,
104,ºÏ°­¸ª,2017-09-12,16.6,24.6,,1.3,83.8,,1.8,,
104,ºÏ°­¸ª,2017-09-13,15.3,23.9,,1.7,69.3,,2.3,,
104,ºÏ°­¸ª,2017-09-14,14.0,23.7,,1.4,79.6,,3.4,,
104,ºÏ°­¸ª,2017-09-15,16.3,23.1,0.0,1.8,76.1,,4.5,,
104,ºÏ°­¸ª,2017-09-16,15.6,22.6,0.4,1.4,79.8,,7.4,,
104,ºÏ°­¸ª,2017-09-17,16.9,21.0,7.2,1.7,97.1,,10.0,,
104,ºÏ°­¸ª,2017-09-18,14.4,26.1,,1.8,69.8,,1.8,,
104,ºÏ°­¸ª,2017-09-19,17.7,28.4,18.4,2.0,73.6,,4.4,,
104,ºÏ°­¸ª,2017-09-20,15.5,24.2,,1.6,59.9,,0.0,,
104,ºÏ°­¸ª,2017-09-21,12.7,24.0,,1.5,71.8,,0.5,,
104,ºÏ°­¸ª,2017-09-22,13.7,24.5,,1.3,73.1,,3.1,,
104,ºÏ°­¸ª,2017-09-23,15.5,24.6,,1.3,75.3,,2.5,,
104,ºÏ°­¸ª,2017-09-24,15.5,25.1,,1.5,69.6,,1.9,,
104,ºÏ°­¸ª,2017-09-25,16.8,24.0,,1.6,81.3,,3.9,,
104,ºÏ°­¸ª,2017-09-26,17.4,24.0,0.0,1.2,90.8,,6.0,,
104,ºÏ°­¸ª,2017-09-27,17.4,22.1,11.1,1.2,95.4,,10.0,,
104,ºÏ°­¸ª,2017-09-28,12.4,24.8,2.1,2.2,67.9,,3.8,,
104,ºÏ°­¸ª,2017-09-29,11.8,22.0,,2.4,37.4,,3.0,,
104,ºÏ°­¸ª,2017-09-30,12.9,26.4,,2.0,59.6,,1.4,,
104,ºÏ°­¸ª,2017-10-01,15.4,23.9,0.9,2.1,55.1,,8.8,,
104,ºÏ°­¸ª,2017-10-02,15.3,19.3,13.7,1.7,96.8,,10.0,,
104,ºÏ°­¸ª,2017-10-03,12.6,18.0,15.6,1.2,98.9,,9.1,,
104,ºÏ°­¸ª,2017-10-04,12.1,17.2,6.2,1.7,90.6,,9.1,,
104,ºÏ°­¸ª,2017-10-05,11.0,19.5,,1.8,86.0,,6.6,,
104,ºÏ°­¸ª,2017-10-06,13.4,16.4,18.6,1.3,98.1,,9.8,,
104,ºÏ°­¸ª,2017-10-07,15.5,20.2,3.2,1.5,98.0,,9.6,0.67,
104,ºÏ°­¸ª,2017-10-08,15.0,23.0,,0.6,94.4,,6.3,0.5,
104,ºÏ°­¸ª,2017-10-09,16.2,23.9,,0.7,94.1,,5.8,,
104,ºÏ°­¸ª,2017-10-10,14.8,20.3,11.9,1.2,96.8,,9.4,,
104,ºÏ°­¸ª,2017-10-11,13.3,16.9,25.0,1.7,97.3,,9.8,,
104,ºÏ°­¸ª,2017-10-12,9.2,15.0,0.7,1.4,89.5,,7.1,,
